FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA
YYYY-MM-DD HH:MM:SS,s,Mag,True,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft
2021-07-01 23:40:30,678498030,168,168,0.0,0.0,0.0,73.1,73.0,99.5,76.3,73.0,73.0,29.87,35,1318
2021-07-01 23:41:00,678498060,168,168,0.0,0.0,0.0,73.2,73.2,99.3,76.6,72.9,72.9,29.88,28,1311
2021-07-01 23:41:30,678498090,168,168,0.0,0.0,0.0,73.2,73.2,98.1,76.5,72.6,72.9,29.87,36,1321
2021-07-01 23:42:00,678498120,168,168,0.0,0.0,0.0,73.0,73.0,99.3,76.3,72.8,72.9,29.88,31,1304
2021-07-01 23:42:30,678498150,168,168,0.0,0.0,0.0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,35,1299
2021-07-01 23:43:00,678498180,168,168,0.0,0.0,0.0,72.9,72.9,99.4,76.1,72.7,72.7,29.87,35,1299
2021-07-01 23:43:30,678498210,168,168,0.0,0.0,0.0,73.3,73.4,97.8,76.8,72.6,72.9,29.87,35,1328
2021-07-01 23:44:00,678498240,168,168,0.0,0.0,0.0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,35,1301
2021-07-01 23:44:30,678498270,168,168,0.0,0.0,0.0,73.0,73.0,99.4,76.3,72.8,72.9,29.87,35,1304
2021-07-01 23:45:00,678498300,168,168,0.0,0.0,0.0,73.0,73.0,99.7,76.3,72.9,72.9,29.87,35,1308
2021-07-01 23:45:30,678498330,168,168,0.0,0.0,0.0,72.8,72.9,99.5,76.1,72.7,72.7,29.87,35,1296
2021-07-01 23:46:00,678498360,168,168,0.0,0.0,0.0,72.8,72.9,99.4,76.1,72.6,72.7,29.87,36,1296
2021-07-01 23:46:30,678498390,168,168,0.0,0.0,0.0,72.9,72.9,99.6,76.1,72.8,72.9,29.87,36,1306
2021-07-01 23:47:00,678498420,168,168,0.0,0.0,0.0,72.8,72.9,99.5,76.1,72.6,72.7,29.87,41,1301
2021-07-01 23:47:30,678498450,168,168,0.0,0.0,0.0,72.9,72.9,99.8,76.1,72.8,72.9,29.87,40,1306
2021-07-01 23:48:00,678498480,168,168,0.0,0.0,0.0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,40,1306
2021-07-01 23:48:30,678498510,168,168,0.0,0.0,0.0,73.2,73.2,99.0,76.6,72.9,72.9,29.87,35,1321
2021-07-01 23:49:00,678498540,168,168,0.0,0.0,0.0,73.0,73.0,98.8,76.3,72.7,72.7,29.86,41,1321
2021-07-01 23:49:30,678498570,168,168,0.0,0.0,0.0,72.9,72.9,99.5,76.1,72.8,72.9,29.87,40,1311
2021-07-01 23:50:00,678498600,168,168,0.0,0.0,0.0,73.0,73.0,99.7,76.3,72.9,72.9,29.87,36,1311
2021-07-01 23:50:30,678498630,168,168,0.0,0.0,0.0,73.0,73.0,99.6,76.3,72.9,72.9,29.88,35,1313
2021-07-01 23:51:00,678498660,168,168,0.0,0.0,0.0,73.2,73.2,98.0,76.5,72.6,72.9,29.87,41,1330
2021-07-01 23:51:30,678498690,168,168,0.0,0.0,0.0,72.9,72.9,99.5,76.1,72.7,72.7,29.87,41,1311
2021-07-01 23:52:00,678498720,168,168,0.0,0.0,0.0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,36,1301
2021-07-01 23:52:30,678498750,168,168,0.0,0.0,0.0,72.9,72.9,99.6,76.1,72.7,72.7,29.87,40,1306
2021-07-01 23:53:00,678498780,168,168,0.0,0.0,0.0,72.9,72.9,99.5,76.1,72.7,72.7,29.87,36,1299
2021-07-01 23:53:30,678498810,168,168,0.0,0.0,0.0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,41,1308
2021-07-01 23:54:00,678498840,168,168,0.0,0.0,0.0,73.1,73.0,99.5,76.3,72.9,72.9,29.87,36,1318
2021-07-01 23:54:30,678498870,168,168,0.0,0.0,0.0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,36,1299
2021-07-01 23:55:00,678498900,168,168,0.0,0.0,0.0,72.9,72.9,100.0,76.1,72.9,72.9,29.87,36,1306
2021-07-01 23:55:30,678498930,168,168,0.0,0.0,0.0,73.1,73.0,98.3,76.3,72.6,72.7,29.87,36,1313
2021-07-01 23:56:00,678498960,168,168,0.0,0.0,0.0,73.1,73.0,98.8,76.3,72.7,72.7,29.87,36,1316
2021-07-01 23:56:30,678498990,168,168,0.0,0.0,0.0,73.1,73.0,98.5,76.3,72.6,72.7,29.87,36,1311
2021-07-01 23:57:00,678499020,168,168,0.0,0.0,0.0,73.0,73.0,99.7,76.3,72.9,72.9,29.87,36,1313
2021-07-01 23:57:30,678499050,168,168,0.0,0.0,0.0,72.9,72.9,99.9,76.1,72.9,72.9,29.87,36,1304
2021-07-01 23:58:00,678499080,168,168,0.0,0.0,0.0,73.1,73.0,98.5,76.3,72.6,72.7,29.87,40,1316
2021-07-01 23:58:30,678499110,168,168,0.0,0.0,0.0,72.8,72.9,99.7,76.1,72.7,72.7,29.87,40,1301
2021-07-01 23:59:00,678499140,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.87,41,1321
2021-07-01 23:59:30,678499170,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,40,1304
2021-07-02 00:00:00,678499200,168,168,0.0,0.0,0.0,72.9,72.9,99.9,76.1,72.8,72.9,29.88,35,1299
2021-07-02 00:00:30,678499230,168,168,0.0,0.0,0.0,72.9,72.9,99.9,76.1,72.9,72.9,29.88,35,1304
2021-07-02 00:01:00,678499260,168,168,0.0,0.0,0.0,73.1,73.2,99.4,76.6,72.9,72.9,29.87,36,1321
2021-07-02 00:01:30,678499290,168,168,0.0,0.0,0.0,72.9,72.9,99.8,76.1,72.8,72.9,29.87,36,1304
2021-07-02 00:02:00,678499320,168,168,0.0,0.0,0.0,72.9,72.9,99.4,76.1,72.7,72.7,29.87,40,1306
2021-07-02 00:02:30,678499350,168,168,0.0,0.0,0.0,73.0,73.0,99.8,76.3,73.0,73.0,29.87,40,1318
2021-07-02 00:03:00,678499380,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,40,1301
2021-07-02 00:03:30,678499410,168,168,0.0,0.0,0.0,72.8,72.9,99.8,76.1,72.8,72.7,29.86,41,1306
2021-07-02 00:04:00,678499440,168,168,0.0,0.0,0.0,73.0,73.0,98.9,76.3,72.7,72.7,29.87,40,1316
2021-07-02 00:04:30,678499470,168,168,0.0,0.0,0.0,73.0,73.0,98.8,76.3,72.7,72.7,29.87,40,1316
2021-07-02 00:05:00,678499500,168,168,0.0,0.0,0.0,73.1,73.0,98.6,76.3,72.7,72.7,29.87,35,1313
2021-07-02 00:05:30,678499530,168,168,0.0,0.0,0.0,73.1,73.0,98.6,76.3,72.7,72.7,29.86,41,1323
2021-07-02 00:06:00,678499560,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.87,36,1311
2021-07-02 00:06:30,678499590,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,40,1301
2021-07-02 00:07:00,678499620,168,168,0.0,0.0,0.0,72.9,72.9,99.6,76.1,72.8,72.9,29.87,41,1313
2021-07-02 00:07:30,678499650,168,168,0.0,0.0,0.0,72.9,72.9,99.5,76.1,72.7,72.7,29.87,36,1301
2021-07-02 00:08:00,678499680,168,168,0.0,0.0,0.0,72.8,72.9,99.6,76.1,72.7,72.7,29.87,41,1306
2021-07-02 00:08:30,678499710,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,40,1306
2021-07-02 00:09:00,678499740,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.87,40,1318
2021-07-02 00:09:30,678499770,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,40,1296
2021-07-02 00:10:00,678499800,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,35,1289
2021-07-02 00:10:30,678499830,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,41,1306
2021-07-02 00:11:00,678499860,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.88,35,1289
2021-07-02 00:11:30,678499890,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,40,1294
2021-07-02 00:12:00,678499920,168,168,0.0,0.0,0.0,72.9,72.9,99.2,76.1,72.7,72.7,29.87,35,1299
2021-07-02 00:12:30,678499950,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.86,45,1301
2021-07-02 00:13:00,678499980,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,36,1301
2021-07-02 00:13:30,678500010,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,35,1284
2021-07-02 00:14:00,678500040,168,168,0.0,0.0,0.0,73.0,73.0,100.0,76.3,73.0,73.0,29.87,40,1316
2021-07-02 00:14:30,678500070,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.86,45,1311
2021-07-02 00:15:00,678500100,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,41,1308
2021-07-02 00:15:30,678500130,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.86,41,1299
2021-07-02 00:16:00,678500160,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,36,1291
2021-07-02 00:16:30,678500190,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,41,1306
2021-07-02 00:17:00,678500220,168,168,0.0,0.0,0.0,72.9,72.9,99.6,76.1,72.8,72.9,29.87,36,1306
2021-07-02 00:17:30,678500250,168,168,0.0,0.0,0.0,72.9,72.9,99.4,76.1,72.8,72.9,29.87,40,1308
2021-07-02 00:18:00,678500280,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,40,1296
2021-07-02 00:18:30,678500310,168,168,0.0,0.0,0.0,72.8,72.9,99.8,76.1,72.7,72.7,29.87,36,1299
2021-07-02 00:19:00,678500340,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.87,36,1299
2021-07-02 00:19:30,678500370,168,168,0.0,0.0,0.0,73.1,73.0,99.3,76.3,72.9,72.9,29.87,36,1318
2021-07-02 00:20:00,678500400,168,168,0.0,0.0,0.0,72.8,72.9,99.9,76.1,72.8,72.7,29.87,40,1301
2021-07-02 00:20:30,678500430,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,35,1284
2021-07-02 00:21:00,678500460,168,168,0.0,0.0,0.0,72.9,72.9,99.1,76.1,72.7,72.7,29.87,40,1306
2021-07-02 00:21:30,678500490,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,35,1282
2021-07-02 00:22:00,678500520,168,168,0.0,0.0,0.0,72.9,72.9,99.1,76.1,72.6,72.7,29.87,36,1301
2021-07-02 00:22:30,678500550,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,36,1286
2021-07-02 00:23:00,678500580,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.88,35,1277
2021-07-02 00:23:30,678500610,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,36,1277
2021-07-02 00:24:00,678500640,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,41,1282
2021-07-02 00:24:30,678500670,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.86,45,1284
2021-07-02 00:25:00,678500700,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,40,1279
2021-07-02 00:25:30,678500730,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,48,1291
2021-07-02 00:26:00,678500760,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,41,1284
2021-07-02 00:26:30,678500790,168,168,0.0,0.0,0.0,72.7,72.7,99.5,75.7,72.6,72.5,29.87,36,1289
2021-07-02 00:27:00,678500820,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,41,1291
2021-07-02 00:27:30,678500850,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.87,36,1289
2021-07-02 00:28:00,678500880,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,41,1282
2021-07-02 00:28:30,678500910,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,36,1267
2021-07-02 00:29:00,678500940,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,40,1267
2021-07-02 00:29:30,678500970,168,168,0.0,0.0,0.0,72.7,72.7,99.5,75.7,72.5,72.5,29.87,40,1291
2021-07-02 00:30:00,678501000,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,41,1274
2021-07-02 00:30:30,678501030,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.87,40,1274
2021-07-02 00:31:00,678501060,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,36,1277
2021-07-02 00:31:30,678501090,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,40,1286
2021-07-02 00:32:00,678501120,168,168,0.0,0.0,0.0,72.6,72.7,99.6,75.7,72.5,72.5,29.86,48,1299
2021-07-02 00:32:30,678501150,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,40,1269
2021-07-02 00:33:00,678501180,168,168,0.0,0.0,0.0,72.6,72.5,99.8,75.6,72.5,72.5,29.87,36,1282
2021-07-02 00:33:30,678501210,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.88,35,1260
2021-07-02 00:34:00,678501240,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,35,1260
2021-07-02 00:34:30,678501270,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,36,1262
2021-07-02 00:35:00,678501300,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.88,31,1267
2021-07-02 00:35:30,678501330,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,41,1269
2021-07-02 00:36:00,678501360,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.88,31,1260
2021-07-02 00:36:30,678501390,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,35,1257
2021-07-02 00:37:00,678501420,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,40,1277
2021-07-02 00:37:30,678501450,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,40,1279
2021-07-02 00:38:00,678501480,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,36,1262
2021-07-02 00:38:30,678501510,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,40,1262
2021-07-02 00:39:00,678501540,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,41,1284
2021-07-02 00:39:30,678501570,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,36,1267
2021-07-02 00:40:00,678501600,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,41,1267
2021-07-02 00:40:30,678501630,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,41,1269
2021-07-02 00:41:00,678501660,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.88,35,1262
2021-07-02 00:41:30,678501690,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,40,1267
2021-07-02 00:42:00,678501720,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,40,1279
2021-07-02 00:42:30,678501750,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.87,41,1277
2021-07-02 00:43:00,678501780,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.87,36,1262
2021-07-02 00:43:30,678501810,168,168,0.0,0.0,0.0,72.6,72.5,99.8,75.6,72.5,72.5,29.87,35,1277
2021-07-02 00:44:00,678501840,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.88,31,1265
2021-07-02 00:44:30,678501870,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.86,45,1277
2021-07-02 00:45:00,678501900,168,168,0.0,0.0,0.0,72.8,72.9,99.3,76.1,72.6,72.7,29.86,41,1304
2021-07-02 00:45:30,678501930,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.86,45,1291
2021-07-02 00:46:00,678501960,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,41,1279
2021-07-02 00:46:30,678501990,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.86,45,1296
2021-07-02 00:47:00,678502020,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,36,1284
2021-07-02 00:47:30,678502050,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,40,1286
2021-07-02 00:48:00,678502080,168,168,0.0,0.0,0.0,72.9,72.9,99.3,76.1,72.7,72.7,29.87,40,1306
2021-07-02 00:48:30,678502110,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.86,50,1304
2021-07-02 00:49:00,678502140,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,40,1289
2021-07-02 00:49:30,678502170,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.86,48,1304
2021-07-02 00:50:00,678502200,168,168,0.0,0.0,0.0,72.8,72.9,100.0,76.1,72.8,72.9,29.86,41,1304
2021-07-02 00:50:30,678502230,168,168,0.0,0.0,0.0,72.7,72.7,100.0,75.7,72.7,72.7,29.86,41,1296
2021-07-02 00:51:00,678502260,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.86,41,1286
2021-07-02 00:51:30,678502290,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.86,41,1291
2021-07-02 00:52:00,678502320,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,45,1284
2021-07-02 00:52:30,678502350,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.86,45,1291
2021-07-02 00:53:00,678502380,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.86,48,1299
2021-07-02 00:53:30,678502410,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,41,1282
2021-07-02 00:54:00,678502440,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.86,45,1277
2021-07-02 00:54:30,678502470,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.86,45,1294
2021-07-02 00:55:00,678502500,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,45,1286
2021-07-02 00:55:30,678502530,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,41,1284
2021-07-02 00:56:00,678502560,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,45,1284
2021-07-02 00:56:30,678502590,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.87,41,1274
2021-07-02 00:57:00,678502620,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,36,1286
2021-07-02 00:57:30,678502650,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,45,1286
2021-07-02 00:58:00,678502680,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.87,40,1279
2021-07-02 00:58:30,678502710,168,168,0.0,0.0,0.0,72.6,72.7,100.0,75.7,72.6,72.7,29.87,40,1289
2021-07-02 00:59:00,678502740,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.86,48,1279
2021-07-02 00:59:30,678502770,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.86,45,1291
2021-07-02 01:00:00,678502800,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,50,1296
2021-07-02 01:00:30,678502830,168,168,0.0,0.0,0.0,72.6,72.5,100.0,75.6,72.6,72.5,29.86,48,1294
2021-07-02 01:01:00,678502860,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.86,48,1284
2021-07-02 01:01:30,678502890,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,48,1289
2021-07-02 01:02:00,678502920,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.86,48,1284
2021-07-02 01:02:30,678502950,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,50,1291
2021-07-02 01:03:00,678502980,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.86,48,1284
2021-07-02 01:03:30,678503010,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.85,53,1296
2021-07-02 01:04:00,678503040,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1272
2021-07-02 01:04:30,678503070,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1272
2021-07-02 01:05:00,678503100,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1274
2021-07-02 01:05:30,678503130,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1274
2021-07-02 01:06:00,678503160,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,50,1279
2021-07-02 01:06:30,678503190,168,168,0.0,0.0,0.0,72.6,72.7,99.5,75.7,72.5,72.5,29.86,48,1299
2021-07-02 01:07:00,678503220,168,168,0.0,0.0,0.0,72.4,72.5,100.0,75.6,72.4,72.5,29.85,50,1289
2021-07-02 01:07:30,678503250,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1277
2021-07-02 01:08:00,678503280,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.85,53,1269
2021-07-02 01:08:30,678503310,168,168,0.0,0.0,0.0,72.5,72.5,99.7,75.6,72.4,72.5,29.86,41,1284
2021-07-02 01:09:00,678503340,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.86,50,1265
2021-07-02 01:09:30,678503370,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.86,50,1267
2021-07-02 01:10:00,678503400,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1272
2021-07-02 01:10:30,678503430,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1274
2021-07-02 01:11:00,678503460,168,168,0.0,0.0,0.0,72.4,72.5,99.9,75.6,72.4,72.3,29.86,48,1286
2021-07-02 01:11:30,678503490,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.86,48,1262
2021-07-02 01:12:00,678503520,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.86,50,1267
2021-07-02 01:12:30,678503550,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,50,1274
2021-07-02 01:13:00,678503580,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.85,56,1269
2021-07-02 01:13:30,678503610,168,168,0.0,0.0,0.0,72.2,72.3,100.0,75.2,72.2,72.3,29.85,53,1277
2021-07-02 01:14:00,678503640,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.85,53,1272
2021-07-02 01:14:30,678503670,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.86,50,1269
2021-07-02 01:15:00,678503700,168,168,0.0,0.0,0.0,72.4,72.3,100.0,75.2,72.4,72.3,29.85,53,1286
2021-07-02 01:15:30,678503730,168,168,0.0,0.0,0.0,72.5,72.5,100.0,75.6,72.5,72.5,29.86,48,1291
2021-07-02 01:16:00,678503760,168,168,0.0,0.0,0.0,72.2,72.1,100.0,75.0,72.2,72.1,29.86,50,1269
2021-07-02 01:16:30,678503790,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1274
2021-07-02 01:17:00,678503820,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.85,50,1260
2021-07-02 01:17:30,678503850,168,168,0.0,0.0,0.0,72.6,72.5,99.5,75.6,72.4,72.3,29.86,48,1289
2021-07-02 01:18:00,678503880,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,48,1272
2021-07-02 01:18:30,678503910,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,53,1284
2021-07-02 01:19:00,678503940,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.86,48,1257
2021-07-02 01:19:30,678503970,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.86,48,1257
2021-07-02 01:20:00,678504000,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.86,50,1255
2021-07-02 01:20:30,678504030,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.86,50,1257
2021-07-02 01:21:00,678504060,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.85,50,1257
2021-07-02 01:21:30,678504090,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.86,50,1274
2021-07-02 01:22:00,678504120,168,168,0.0,0.0,0.0,72.4,72.3,99.9,75.2,72.4,72.3,29.85,53,1286
2021-07-02 01:22:30,678504150,168,168,0.0,0.0,0.0,72.1,72.1,100.0,75.0,72.1,72.1,29.86,50,1262
2021-07-02 01:23:00,678504180,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.85,53,1260
2021-07-02 01:23:30,678504210,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.86,48,1252
2021-07-02 01:24:00,678504240,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.86,50,1255
2021-07-02 01:24:30,678504270,168,168,0.0,0.0,0.0,72.0,72.0,100.0,74.7,72.0,72.0,29.85,50,1255
2021-07-02 01:25:00,678504300,168,168,0.0,0.0,0.0,72.3,72.3,100.0,75.2,72.3,72.3,29.85,53,1282
