FORMATTED DATE-TIME,DT,MG,TR,WS,CW,HW,TP,WC,RH,HI,DP,WB,BP,AL,DA,,,
YYYY-MM-DD HH:MM:SS,s,Mag,TRUE,mph,mph,mph,°F,°F,%,°F,°F,°F,inHg,ft,ft,,,
7/1/2021 12:50,678459000,231,231,0,0,0,84.7,84.7,78.9,97,77.4,79.2,29.92,-11,2042,,,
7/1/2021 12:50,678459030,232,232,1,0.8,-0.6,84.5,84.6,79.9,97,77.6,79.3,29.93,-14,2030,,,
7/1/2021 12:51,678459060,235,235,0,0,0,84.6,84.6,78.5,96.3,77.2,79,29.92,-11,2032,,,
7/1/2021 12:51,678459090,233,233,0,0,0,85.9,86,76.5,99.3,77.7,79.9,29.92,-11,2122,,,
7/1/2021 12:52,678459120,231,231,0,0,0,86.2,86.2,75,99.3,77.3,79.5,29.92,-8,2137,,,
7/1/2021 12:52,678459150,232,232,0,0,0,87.8,87.8,72.5,102.2,77.8,80.2,29.93,-14,2237,,,
7/1/2021 12:53,678459180,231,231,0,0,0,86.5,86.5,75.4,100.4,77.8,80.1,29.92,-8,2165,,,
7/1/2021 12:53,678459210,231,231,0,0,0,86.7,86.7,75.6,100.8,78.1,80.2,29.92,-8,2182,,,
7/1/2021 12:54,678459240,231,231,0,0,0,87.8,87.8,74.4,103.1,78.6,80.8,29.92,-11,2247,,,
7/1/2021 12:54,678459270,231,231,0,0,0,88,88,75.4,104.2,79.2,81.3,29.92,-11,2270,,,
7/1/2021 12:55,678459300,231,231,0,0,0,88.3,88.3,73,104,78.5,81,29.92,-8,2282,,,
7/1/2021 12:55,678459330,231,231,0,0,0,87.7,87.8,75.4,103.6,79,81.1,29.92,-8,2255,,,
7/1/2021 12:56,678459360,231,231,0,0,0,88.9,88.9,73.1,105.8,79.1,81.5,29.92,-6,2330,,,
7/1/2021 12:56,678459390,231,231,0,0,0,88.1,88.2,73.9,104,78.7,81,29.92,-8,2275,,,
7/1/2021 12:57,678459420,231,231,0,0,0,87.9,87.8,74.3,103.1,78.7,80.8,29.92,-11,2255,,,
7/1/2021 12:57,678459450,231,231,0,0,0,88.2,88.2,74.7,104.4,79.2,81.3,29.92,-8,2290,,,
7/1/2021 12:58,678459480,231,231,0,0,0,88.1,88.2,72,103.1,78,80.4,29.92,-6,2270,,,
7/1/2021 12:58,678459510,231,231,0,0,0,87.9,88,72,102.6,77.8,80.2,29.92,-8,2252,,,
7/1/2021 12:59,678459540,231,231,0,0,0,86.1,86,76.3,99.3,77.7,79.9,29.92,-8,2132,,,
7/1/2021 12:59,678459570,231,231,0,0,0,87.4,87.4,73.4,101.7,77.8,80.2,29.92,-6,2217,,,
7/1/2021 13:00,678459600,232,232,0,0,0,88.9,88.9,69.7,104,77.8,80.4,29.92,-14,2307,,,
7/1/2021 13:00,678459630,232,232,0,0,0,88.4,88.3,70.6,102.9,77.6,80.2,29.92,-11,2272,,,
7/1/2021 13:01,678459660,231,231,0,0,0,88.1,88.2,73.3,103.6,78.5,80.8,29.92,-6,2275,,,
7/1/2021 13:01,678459690,232,232,0,0,0,88.5,88.5,72.8,104.5,78.6,81,29.92,-6,2302,,,
7/1/2021 13:02,678459720,231,231,0,0,0,85.4,85.5,79,99.1,78.1,79.9,29.92,-6,2105,,,
7/1/2021 13:02,678459750,231,231,0,0,0,86.7,86.7,75.7,100.9,78.1,80.2,29.92,-6,2185,,,
7/1/2021 13:03,678459780,231,231,0,0,0,88.1,88.2,72.3,103.1,78,80.4,29.92,-8,2262,,,
7/1/2021 13:03,678459810,231,231,0,0,0,87.6,87.6,73.2,102,77.9,80.2,29.92,-11,2225,,,
7/1/2021 13:04,678459840,231,231,0,0,0,88.1,88.2,72,103.1,77.9,80.4,29.92,-6,2267,,,
7/1/2021 13:04,678459870,231,231,0,0,0,88.3,88.3,73,104,78.5,80.8,29.92,-3,2290,,,
7/1/2021 13:05,678459900,232,232,0,0,0,87.2,87.3,73.4,101.1,77.7,80.1,29.92,-11,2202,,,
7/1/2021 13:05,678459930,232,232,0,0,0,85.2,85.1,75.4,96.6,76.5,78.6,29.92,-6,2062,,,
7/1/2021 13:06,678459960,232,232,0,0,0,87,86.9,74.5,100.8,77.8,80.1,29.92,-8,2187,,,
7/1/2021 13:06,678459990,232,232,0,0,0,86.2,86.2,75.4,99.3,77.5,79.7,29.92,-8,2137,,,
7/1/2021 13:07,678460020,232,232,0,0,0,85,85.1,76.5,97,76.8,79,29.92,-8,2057,,,
7/1/2021 13:07,678460050,232,232,0,0,0,85,84.9,76.9,96.6,76.9,78.8,29.92,-3,2062,,,
7/1/2021 13:08,678460080,232,232,0,0,0,86.4,86.4,74.6,99.3,77.3,79.7,29.92,-8,2150,,,
7/1/2021 13:08,678460110,232,232,0,0,0,87.1,87.1,73.1,100.6,77.5,79.9,29.92,-6,2200,,,
7/1/2021 13:09,678460140,231,231,0,0,0,87,87.1,73.1,100.6,77.4,79.9,29.92,-8,2190,,,
7/1/2021 13:09,678460170,231,231,0,0,0,86.7,86.7,75.5,100.8,78.1,80.2,29.92,-8,2177,,,
7/1/2021 13:10,678460200,231,231,0,0,0,88.3,88.3,72.2,103.6,78.2,80.6,29.92,-6,2280,,,
7/1/2021 13:10,678460230,231,231,0,0,0,87.5,87.4,73,101.5,77.8,80.2,29.92,-6,2227,,,
7/1/2021 13:11,678460260,232,232,0,0,0,87,87.1,73.1,100.6,77.4,79.9,29.92,-6,2195,,,
7/1/2021 13:11,678460290,231,231,0,0,0,87.9,87.8,71.9,101.8,77.7,80.2,29.92,-8,2245,,,
7/1/2021 13:12,678460320,231,231,0,0,0,86.7,86.7,75.7,100.9,78.1,80.2,29.92,-6,2185,,,
7/1/2021 13:12,678460350,231,231,1.4,1.1,-0.9,85.6,85.6,77.4,99,77.7,79.7,29.92,-8,2105,,,
7/1/2021 13:13,678460380,230,230,0,0,0,86.9,86.9,73.7,100.4,77.5,79.9,29.92,-6,2187,,,
7/1/2021 13:13,678460410,229,229,0,0,0,89,88.9,69.2,103.8,77.5,80.2,29.91,0,2320,,,
7/1/2021 13:14,678460440,229,229,0,0,0,88.9,88.9,69.8,104.2,77.8,80.4,29.92,-3,2320,,,
7/1/2021 13:14,678460470,229,229,0,0,0,88,88,73.3,103.1,78.4,80.8,29.92,-6,2265,,,
7/1/2021 13:15,678460500,229,229,0,0,0,89.6,89.6,69.4,106.2,78.2,81,29.91,-3,2365,,,
7/1/2021 13:15,678460530,229,229,0,0,0,89.4,89.4,70.1,105.8,78.4,81.1,29.91,-3,2358,,,
7/1/2021 13:16,678460560,229,229,0,0,0,89,89.1,71.9,105.6,78.7,81.3,29.91,2,2342,,,
7/1/2021 13:16,678460590,229,229,0,0,0,88.2,88.2,75.7,104.9,79.5,81.5,29.92,-3,2300,,,
7/1/2021 13:17,678460620,230,230,0,0,0,87.4,87.4,75.3,102.6,78.7,80.8,29.92,-6,2235,,,
7/1/2021 13:17,678460650,229,229,0,0,0,86.1,86.2,76.9,100,78,80.1,29.91,-3,2150,,,
7/1/2021 13:18,678460680,214,214,0,0,0,86.7,86.7,76.5,101.3,78.5,80.4,29.91,-3,2190,,,
7/1/2021 13:18,678460710,199,199,0,0,0,87.7,87.6,74.4,102.6,78.5,80.6,29.91,0,2252,,,
7/1/2021 13:19,678460740,198,198,0,0,0,89.6,89.6,70.8,106.9,78.9,81.3,29.91,0,2380,,,
7/1/2021 13:19,678460770,198,198,0,0,0,89.2,89.2,73.4,107.1,79.6,81.9,29.91,-3,2358,,,
7/1/2021 13:20,678460800,198,198,0,0,0,88.4,88.3,73.6,104.4,78.9,81.1,29.91,0,2305,,,
7/1/2021 13:20,678460830,198,198,0,0,0,87.1,87.1,74.6,101.3,78,80.2,29.92,-6,2207,,,
7/1/2021 13:21,678460860,198,198,0,0,0,87.8,87.8,71.4,101.7,77.5,80.1,29.91,-3,2245,,,
7/1/2021 13:21,678460890,198,198,0,0,0,88.9,88.9,71.6,104.9,78.6,81.1,29.91,0,2335,,,
7/1/2021 13:22,678460920,198,198,0,0,0,89.9,89.8,70.4,107.1,78.9,81.5,29.91,0,2393,,,
7/1/2021 13:22,678460950,198,198,0,0,0,88.7,88.7,71.6,104.4,78.3,80.8,29.91,0,2320,,,
7/1/2021 13:23,678460980,197,197,0,0,0,88,88,73.2,103.1,78.4,80.8,29.91,0,2272,,,
7/1/2021 13:23,678461010,197,197,0,0,0,88.8,88.7,69.2,103.3,77.4,80.2,29.91,0,2305,,,
7/1/2021 13:24,678461040,198,198,0,0,0,89,89.1,68.7,104.2,77.4,80.2,29.91,2,2327,,,
7/1/2021 13:24,678461070,198,198,0,0,0,88.9,88.9,70.1,104.2,77.9,80.6,29.91,5,2325,,,
7/1/2021 13:25,678461100,198,198,0,0,0,89,89.1,70.9,105.3,78.4,81,29.91,2,2342,,,
7/1/2021 13:25,678461130,199,199,0,0,0,88.8,88.7,69.6,103.5,77.5,80.2,29.91,2,2315,,,
7/1/2021 13:26,678461160,199,199,0,0,0,88.7,88.7,69.6,103.5,77.5,80.2,29.91,-3,2305,,,
7/1/2021 13:26,678461190,199,199,0,0,0,88.2,88.2,72.7,103.3,78.3,80.6,29.9,5,2295,,,
7/1/2021 13:27,678461220,199,199,0,0,0,89,89.1,72.4,106,79,81.3,29.91,2,2345,,,
7/1/2021 13:27,678461250,199,199,0,0,0,88.9,88.9,72.7,105.6,78.9,81.3,29.9,7,2347,,,
7/1/2021 13:28,678461280,199,199,0,0,0,89.1,89.1,72,105.8,78.9,81.3,29.91,2,2350,,,
7/1/2021 13:28,678461310,199,199,0,0,0,88.6,88.7,72,104.7,78.4,81,29.91,5,2320,,,
7/1/2021 13:29,678461340,198,198,0,0,0,89.2,89.2,68.6,104.5,77.5,80.4,29.91,2,2342,,,
7/1/2021 13:29,678461370,198,198,0,0,0,88.5,88.5,69.3,102.7,77.2,80.1,29.91,0,2287,,,
7/1/2021 13:30,678461400,198,198,0,0,0,87.5,87.4,71.5,100.8,77.1,79.7,29.91,5,2232,,,
7/1/2021 13:30,678461430,198,198,0,0,0,89.2,89.2,68.4,104.4,77.5,80.4,29.9,7,2342,,,
7/1/2021 13:31,678461460,198,198,0,0,0,89.2,89.2,70.1,105.3,78.2,80.8,29.91,5,2350,,,
7/1/2021 13:31,678461490,197,197,0,0,0,89.7,89.8,70.8,107.4,79,81.5,29.91,2,2393,,,
7/1/2021 13:32,678461520,192,192,0.9,0.2,-0.9,90.2,90.1,67.6,106.7,78,81,29.91,5,2410,,,
7/1/2021 13:32,678461550,186,186,0,0,0,88.6,88.5,68.5,102.4,76.9,79.7,29.9,7,2297,,,
7/1/2021 13:33,678461580,185,185,0,0,0,88.3,88.3,72.3,103.6,78.3,80.6,29.91,5,2297,,,
7/1/2021 13:33,678461610,185,185,0,0,0,89.5,89.6,70,106.3,78.4,81.1,29.91,2,2373,,,
7/1/2021 13:34,678461640,186,186,0,0,0,88.9,88.9,71.2,104.7,78.4,81,29.9,5,2335,,,
7/1/2021 13:34,678461670,186,186,0,0,0,86.6,86.7,74,100.2,77.3,79.7,29.91,0,2177,,,
7/1/2021 13:35,678461700,185,185,0,0,0,87.3,87.3,72.4,100.9,77.3,79.9,29.9,7,2222,,,
7/1/2021 13:35,678461730,183,183,0,0,0,84.9,84.9,76.8,96.6,76.8,78.8,29.91,0,2062,,,
7/1/2021 13:36,678461760,184,184,0,0,0,85.8,85.8,75.6,98.4,77.2,79.3,29.91,5,2132,,,
7/1/2021 13:36,678461790,185,185,0,0,0,87.2,87.3,72.1,100.8,77.1,79.7,29.9,7,2215,,,
7/1/2021 13:37,678461820,185,185,0,0,0,88.9,88.9,71,104.7,78.3,80.8,29.9,10,2342,,,
7/1/2021 13:37,678461850,185,185,0,0,0,87.8,87.8,74.5,103.1,78.7,80.8,29.9,5,2270,,,
7/1/2021 13:38,678461880,185,185,0,0,0,88.5,88.5,74,105.1,79.1,81.3,29.91,2,2317,,,
7/1/2021 13:38,678461910,186,186,0,0,0,88.7,88.7,71,104.2,78.1,80.6,29.91,2,2317,,,
7/1/2021 13:39,678461940,186,186,0,0,0,88.7,88.7,68.7,103.1,77.1,80.1,29.91,5,2310,,,
7/1/2021 13:39,678461970,186,186,0,0,0,88.5,88.5,68.9,102.6,77,79.9,29.9,7,2295,,,
7/1/2021 13:40,678462000,186,186,0,0,0,87.5,87.4,71.9,100.9,77.3,79.9,29.9,7,2240,,,
7/1/2021 13:40,678462030,186,186,0,0,0,86.2,86.2,73.6,98.6,76.8,79.2,29.91,2,2145,,,
7/1/2021 13:41,678462060,185,185,0,0,0,87.7,87.6,73,102,77.9,80.2,29.9,7,2257,,,
7/1/2021 13:41,678462090,185,185,0,0,0,89.2,89.2,68.6,104.5,77.5,80.4,29.91,2,2337,,,
7/1/2021 13:42,678462120,184,184,0,0,0,88.3,88.3,68.1,101.5,76.4,79.3,29.9,10,2277,,,
7/1/2021 13:42,678462150,184,184,0,0,0,86.7,86.7,71,98.8,76.1,78.8,29.9,7,2172,,,
7/1/2021 13:43,678462180,185,185,0,0,0,87.2,87.3,70.8,100,76.6,79.3,29.9,5,2212,,,
7/1/2021 13:43,678462210,185,185,0,0,0,86.7,86.7,71.9,99.1,76.6,79.2,29.9,7,2182,,,
7/1/2021 13:44,678462240,185,185,0,0,0,86.8,86.9,72.2,99.9,76.8,79.3,29.91,5,2185,,,
7/1/2021 13:44,678462270,186,186,0,0,0,85.9,85.8,73.4,97.5,76.4,78.8,29.9,10,2127,,,
7/1/2021 13:45,678462300,186,186,0,0,0,86.2,86.2,73.5,98.6,76.7,79.2,29.9,10,2152,,,
7/1/2021 13:45,678462330,186,186,0,0,0,87.3,87.3,72.9,100.9,77.5,80.1,29.9,10,2232,,,
7/1/2021 13:46,678462360,186,186,0,0,0,87.6,87.6,72.5,101.8,77.6,80.1,29.9,7,2245,,,
7/1/2021 13:46,678462390,185,185,0,0,0,88.3,88.3,71.4,103.3,77.9,80.4,29.91,5,2292,,,
7/1/2021 13:47,678462420,185,185,0,0,0,89.4,89.4,68.7,105.3,77.7,80.6,29.9,7,2360,,,
7/1/2021 13:47,678462450,185,185,0,0,0,89.9,90,68,106.3,77.9,80.8,29.9,7,2393,,,
7/1/2021 13:48,678462480,183,183,0,0,0,89.4,89.4,69,105.4,77.9,80.8,29.9,10,2368,,,
7/1/2021 13:48,678462510,182,182,0,0,0,90.6,90.5,68.5,108.3,78.8,81.5,29.9,10,2453,,,
7/1/2021 13:49,678462540,182,182,0,0,0,90.7,90.7,69.4,109.4,79.3,82,29.9,13,2468,,,
7/1/2021 13:49,678462570,182,182,0,0,0,88.4,88.3,72.5,103.8,78.4,80.8,29.9,10,2310,,,
7/1/2021 13:50,678462600,182,182,0,0,0,90.5,90.5,67.5,107.8,78.2,81.1,29.9,7,2435,,,
7/1/2021 13:50,678462630,182,182,0,0,0,91.1,91,65.3,107.8,77.8,81,29.9,13,2468,,,
7/1/2021 13:51,678462660,182,182,0,0,0,91.5,91.6,66.3,109.9,78.7,81.7,29.9,7,2500,,,
7/1/2021 13:51,678462690,181,181,0,0,0,92.3,92.3,67.6,113,80,82.8,29.9,10,2573,,,
7/1/2021 13:52,678462720,182,182,0,0,0,91.8,91.8,67.8,111.6,79.6,82.6,29.9,10,2538,,,
7/1/2021 13:52,678462750,182,182,0,0,0,91.7,91.8,67.8,111.6,79.5,82.4,29.89,18,2543,,,
7/1/2021 13:53,678462780,182,182,0,0,0,90.3,90.3,67.8,107.2,78.2,81.1,29.9,13,2430,,,
7/1/2021 13:53,678462810,182,182,0,0,0,89.3,89.2,69.7,105.1,78.1,80.8,29.9,7,2360,,,
7/1/2021 13:54,678462840,182,182,0,0,0,89.9,90,67.8,106.2,77.8,80.8,29.9,13,2403,,,
7/1/2021 13:54,678462870,182,182,0,0,0,88.6,88.7,70.6,104,77.8,80.6,29.9,10,2322,,,
7/1/2021 13:55,678462900,181,181,0,0,0,89.5,89.4,68.8,105.3,77.8,80.8,29.9,7,2365,,,
7/1/2021 13:55,678462930,181,181,0,0,0,90.5,90.5,67.1,107.4,78.1,81,29.9,10,2435,,,
7/1/2021 13:56,678462960,181,181,0,0,0,91.9,91.9,65.6,110.5,78.7,81.9,29.9,15,2540,,,
7/1/2021 13:56,678462990,181,181,0,0,0,90.7,90.7,68.5,108.9,78.9,81.7,29.9,10,2458,,,
7/1/2021 13:57,678463020,181,181,0,0,0,91.7,91.8,65.4,109.9,78.4,81.7,29.9,10,2513,,,
7/1/2021 13:57,678463050,181,181,0,0,0,92.2,92.1,66.3,111.6,79.3,82.4,29.9,7,2548,,,
7/1/2021 13:58,678463080,181,181,0,0,0,92,91.9,64,109.6,78,81.3,29.9,15,2533,,,
7/1/2021 13:58,678463110,181,181,0,0,0,91.6,91.6,66.4,110.1,78.8,81.9,29.9,15,2515,,,
7/1/2021 13:59,678463140,181,181,0,0,0,92.1,92.1,64.3,110.1,78.2,81.5,29.9,7,2528,,,
7/1/2021 13:59,678463170,182,182,0,0,0,89.5,89.6,68.9,105.8,78,80.8,29.9,15,2383,,,
7/1/2021 14:00,678463200,182,182,0,0,0,90.9,90.9,66.8,108.3,78.3,81.3,29.9,10,2463,,,
7/1/2021 14:00,678463230,181,181,0,0,0,90.3,90.3,69,108.1,78.8,81.5,29.9,7,2433,,,
7/1/2021 14:01,678463260,182,182,0,0,0,89.8,89.8,67.9,105.8,77.8,80.6,29.9,10,2393,,,
7/1/2021 14:01,678463290,182,182,0,0,0,89.8,89.8,67.9,105.8,77.8,80.6,29.9,10,2393,,,
7/1/2021 14:02,678463320,160,160,1.3,0.5,-1.2,89.3,89.2,70.6,105.6,78.4,81,29.9,10,2368,,,
7/1/2021 14:02,678463350,139,139,0,0,0,89.9,90,71.8,108.5,79.5,81.9,29.9,7,2418,,,
7/1/2021 14:03,678463380,139,139,0,0,0,88.9,88.9,69.9,104.2,77.8,80.4,29.91,2,2322,,,
7/1/2021 14:03,678463410,138,138,0,0,0,90.8,90.9,67,108.3,78.3,81.3,29.89,15,2463,,,
7/1/2021 14:04,678463440,138,138,0,0,0,89.6,89.6,69.4,106.2,78.2,81,29.9,10,2383,,,
7/1/2021 14:04,678463470,138,138,0,0,0,89.9,90,67.3,106,77.6,80.6,29.9,15,2403,,,
7/1/2021 14:05,678463500,138,138,0,0,0,89.4,89.4,70,105.8,78.3,81,29.9,7,2370,,,
7/1/2021 14:05,678463530,138,138,0,0,0,88.4,88.5,71.7,104,78.1,80.6,29.89,15,2320,,,
7/1/2021 14:06,678463560,138,138,0,0,0,89.4,89.4,68.3,104.9,77.6,80.4,29.9,13,2365,,,
7/1/2021 14:06,678463590,138,138,0,0,0,91.2,91.2,64.1,107.6,77.3,80.8,29.9,15,2475,,,
7/1/2021 14:07,678463620,138,138,0,0,0,92,91.9,64.2,109.6,78.1,81.3,29.9,13,2528,,,
7/1/2021 14:07,678463650,138,138,0,0,0,90.7,90.7,66.3,107.4,77.9,81,29.9,13,2450,,,
7/1/2021 14:08,678463680,138,138,1,0.7,-0.7,87.8,87.8,69.5,100.8,76.6,79.3,29.89,18,2257,,,
7/1/2021 14:08,678463710,138,138,0.8,0.6,-0.6,87.3,87.3,72,100.8,77.2,79.7,29.89,15,2235,,,
7/1/2021 14:09,678463740,138,138,1.4,0.9,-1,86.3,86.4,71.9,98.2,76.2,78.8,29.9,13,2160,,,
7/1/2021 14:09,678463770,138,138,1,0.6,-0.7,86.7,86.7,72.5,99.5,76.8,79.3,29.89,18,2195,,,
7/1/2021 14:10,678463800,138,138,0,0,0,87.2,87.3,73.1,101.1,77.5,80.1,29.89,18,2240,,,
7/1/2021 14:10,678463830,139,139,0,0,0,87.7,87.6,74.4,102.6,78.5,80.6,29.89,18,2275,,,
7/1/2021 14:11,678463860,139,139,0,0,0,87.1,87.1,74.2,101.1,77.8,80.2,29.89,18,2232,,,
7/1/2021 14:11,678463890,139,139,0,0,0,87,87.1,73.5,100.9,77.5,79.9,29.9,13,2222,,,
7/1/2021 14:12,678463920,139,139,0,0,0,87.3,87.3,73.5,101.3,77.8,80.1,29.9,15,2245,,,
7/1/2021 14:12,678463950,139,139,0,0,0,87.7,87.6,73.1,102,77.9,80.2,29.89,18,2270,,,
7/1/2021 14:13,678463980,139,139,1.5,1,-1.1,87.5,87.4,72.1,101.1,77.4,79.9,29.9,15,2247,,,
7/1/2021 14:13,678464010,137,137,0,0,0,85.6,85.6,73.6,97.2,76.2,78.6,29.9,15,2120,,,
7/1/2021 14:14,678464040,137,137,0,0,0,86.6,86.5,72.1,99,76.5,79,29.89,15,2180,,,
7/1/2021 14:14,678464070,138,138,0,0,0,86.8,86.9,71.8,99.7,76.6,79.2,29.89,20,2207,,,
7/1/2021 14:15,678464100,138,138,0,0,0,88.4,88.3,70.9,103.1,77.7,80.2,29.89,20,2315,,,
7/1/2021 14:15,678464130,138,138,0,0,0,88.2,88.2,70.7,102.4,77.5,80.2,29.89,20,2300,,,
7/1/2021 14:16,678464160,138,138,0,0,0,86.4,86.4,70.7,97.9,75.8,78.4,29.89,18,2165,,,
7/1/2021 14:16,678464190,139,139,0,0,0,87.9,87.8,71.2,101.5,77.3,80.1,29.89,20,2277,,,
7/1/2021 14:17,678464220,138,138,0,0,0,87.2,87.3,70.4,99.9,76.4,79.2,29.89,18,2222,,,
7/1/2021 14:17,678464250,138,138,0,0,0,86.7,86.7,73.1,99.7,77,79.5,29.89,18,2200,,,
7/1/2021 14:18,678464280,138,138,1.3,0.9,-1,87,87.1,72.7,100.4,77.2,79.7,29.89,20,2227,,,
7/1/2021 14:18,678464310,139,139,0,0,0,88,88,73.1,102.9,78.3,80.6,29.89,20,2300,,,
7/1/2021 14:19,678464340,139,139,0,0,0,87.7,87.8,72.7,102.2,77.9,80.2,29.89,18,2275,,,
7/1/2021 14:19,678464370,137,137,0.9,0.6,-0.6,88.1,88,70.8,101.8,77.4,80.1,29.89,18,2287,,,
7/1/2021 14:20,678464400,138,138,0,0,0,87.7,87.8,71.3,101.7,77.3,80.1,29.89,18,2265,,,
7/1/2021 14:20,678464430,140,140,0,0,0,86.4,86.4,73.2,99,76.8,79.2,29.89,23,2180,,,
7/1/2021 14:21,678464460,139,139,0,0,0,87.6,87.6,71.3,101.3,77.2,79.9,29.89,23,2262,,,
7/1/2021 14:21,678464490,138,138,1.5,1,-1.1,86.6,86.5,72.8,99.1,76.8,79.3,29.89,20,2192,,,
7/1/2021 14:22,678464520,138,138,1,0.7,-0.7,87,86.9,74,100.6,77.7,80.1,29.89,23,2230,,,
7/1/2021 14:22,678464550,139,139,0,0,0,86.1,86.2,73.4,98.4,76.6,79,29.89,20,2160,,,
7/1/2021 14:23,678464580,138,138,0.9,0.6,-0.6,85.9,86,73.9,98.2,76.6,79,29.89,23,2155,,,
7/1/2021 14:23,678464610,139,139,0.9,0.6,-0.7,85.7,85.6,75.3,97.9,76.9,79.2,29.89,23,2140,,,
7/1/2021 14:24,678464640,139,139,1.2,0.8,-0.9,85.9,85.8,75.3,98.2,77.2,79.3,29.89,20,2150,,,
7/1/2021 14:24,678464670,138,138,0,0,0,85.9,86,74.7,98.6,76.9,79.3,29.88,27,2162,,,
7/1/2021 14:25,678464700,139,139,0,0,0,86.1,86.2,75.7,99.5,77.5,79.7,29.89,20,2175,,,
7/1/2021 14:25,678464730,139,139,1.1,0.7,-0.8,85.5,85.5,74.5,97.2,76.5,78.8,29.89,18,2120,,,
7/1/2021 14:26,678464760,138,138,0.9,0.6,-0.7,86.2,86.2,73.1,98.4,76.5,79,29.89,20,2162,,,
7/1/2021 14:26,678464790,138,138,0.9,0.6,-0.7,85.3,85.3,76.4,97.5,77,79.2,29.89,20,2110,,,
7/1/2021 14:27,678464820,138,138,1.6,1.1,-1.2,84.7,84.7,75.8,95.7,76.2,78.4,29.89,18,2065,,,
7/1/2021 14:27,678464850,139,139,0,0,0,85,84.9,75.1,95.9,76.2,78.4,29.89,23,2085,,,
7/1/2021 14:28,678464880,140,140,0,0,0,85.9,85.8,73.5,97.7,76.4,78.8,29.89,23,2142,,,
7/1/2021 14:28,678464910,139,139,0,0,0,86.1,86.2,73.5,98.6,76.7,79,29.89,20,2160,,,
7/1/2021 14:29,678464940,139,139,0,0,0,86.6,86.5,73.5,99.5,77.1,79.5,29.89,18,2197,,,
7/1/2021 14:29,678464970,139,139,0,0,0,85.6,85.6,74.6,97.5,76.6,79,29.89,20,2132,,,
7/1/2021 14:30,678465000,139,139,1.4,0.9,-1.1,85.7,85.6,74.9,97.7,76.8,79,29.89,15,2130,,,
7/1/2021 14:30,678465030,138,138,0,0,0,86.7,86.7,73.1,99.7,77,79.5,29.89,20,2200,,,
7/1/2021 14:31,678465060,138,138,0.7,0.5,-0.5,86.8,86.7,74.5,100.4,77.7,80.1,29.89,20,2217,,,
7/1/2021 14:31,678465090,139,139,0,0,0,86.1,86.2,75.6,99.5,77.5,79.7,29.89,20,2177,,,
7/1/2021 14:32,678465120,139,139,2.9,1.9,-2.2,83.5,83.5,79.9,93.9,76.7,78.4,29.89,18,1997,,,
7/1/2021 14:32,678465150,139,139,0,0,0,83.3,83.3,79,93,76.1,77.9,29.89,18,1978,,,
7/1/2021 14:33,678465180,212,212,0,0,0,83.4,83.5,79.4,93.7,76.3,78.1,29.89,20,1988,,,
7/1/2021 14:33,678465210,286,286,1.1,1,0.3,81.7,81.7,82,89.8,75.7,77.2,29.89,18,1872,,,
7/1/2021 14:34,678465240,282,282,2.2,2.1,0.5,81.1,81.1,83.2,89.1,75.5,77,29.89,18,1830,,,
7/1/2021 14:34,678465270,282,282,1.1,1.1,0.2,80.6,80.6,84.1,88.2,75.4,76.6,29.9,15,1795,,,
7/1/2021 14:35,678465300,282,282,1.5,1.4,0.3,80.8,80.8,82.9,88.3,75.2,76.6,29.9,15,1805,,,
7/1/2021 14:35,678465330,225,225,1.5,1.1,-1.1,80.8,80.8,82.2,88.2,74.8,76.5,29.89,18,1800,,,
7/1/2021 14:36,678465360,164,164,1.6,0.5,-1.6,80.2,80.2,83,87.1,74.6,76.1,29.9,15,1761,,,
7/1/2021 14:36,678465390,164,164,1,0.3,-1,80.6,80.6,81.4,87.4,74.4,75.9,29.9,10,1773,,,
7/1/2021 14:37,678465420,163,163,0,0,0,81.2,81.1,81,88.5,74.8,76.5,29.9,13,1822,,,
7/1/2021 14:37,678465450,163,163,0,0,0,81.8,81.9,79.5,89.6,74.8,76.6,29.9,10,1857,,,
7/1/2021 14:38,678465480,164,164,0,0,0,80,80.1,84.1,87.1,74.8,76.3,29.9,10,1746,,,
7/1/2021 14:38,678465510,164,164,1.7,0.5,-1.7,79.9,79.9,84.4,86.5,74.7,75.9,29.9,13,1736,,,
7/1/2021 14:39,678465540,164,164,1.7,0.5,-1.7,78.8,78.8,85.4,84.6,74,75.4,29.9,13,1660,,,
7/1/2021 14:39,678465570,164,164,0,0,0,79.3,79.3,83.9,85.5,74.1,75.6,29.9,15,1699,,,
7/1/2021 14:40,678465600,167,167,0,0,0,79,79,85.4,84.9,74.3,75.6,29.9,10,1675,,,
7/1/2021 14:40,678465630,170,170,0,0,0,79.4,79.3,84,85.5,74.1,75.6,29.9,15,1702,,,
7/1/2021 14:41,678465660,169,169,0,0,0,78.6,78.6,85.3,84.2,73.8,75,29.9,15,1647,,,
7/1/2021 14:41,678465690,168,168,0,0,0,79,79,85,84.9,74.1,75.4,29.9,13,1675,,,
7/1/2021 14:42,678465720,168,168,0.7,0.2,-0.7,78.2,78.1,86.1,83.1,73.7,74.8,29.9,15,1620,,,
7/1/2021 14:42,678465750,167,167,1.8,0.4,-1.8,78.1,78.1,85.7,82.9,73.5,74.8,29.9,10,1610,,,
7/1/2021 14:43,678465780,169,169,1.3,0.3,-1.3,77.7,77.7,86.7,82.4,73.4,74.7,29.9,13,1586,,,
